ID,Battle ID,Battle Type,Battle Type ID,Battle Name,Game platform,Missions,Release date,Last updated,Creator(s),Average rating,Reviews,Bug reports,Times completed,Patches used,Patch IDs,Battle URL,Download Link,Folder Location,Filename,Path,Ship Type,Flight Group Name
12,TIE-TC 12,TIE-TC,12,Jedi Hunt,TIE Fighter,6,Unknown,3/28/2009,Stelek,3.1,22,0,671,None,,https://tc.emperorshammer.org/download.php?id=12&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC12.zip,C:\Users\kevin\Documents\Projects\EH\TIETC12,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC12\B1m3bm.tie,TIE Defender,Alpha
12,TIE-TC 12,TIE-TC,12,Jedi Hunt,TIE Fighter,6,Unknown,3/28/2009,Stelek,3.1,22,0,671,None,,https://tc.emperorshammer.org/download.php?id=12&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC12.zip,C:\Users\kevin\Documents\Projects\EH\TIETC12,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC12\B1m4im.tie,TIE Defender,Alpha
12,TIE-TC 12,TIE-TC,12,Jedi Hunt,TIE Fighter,6,Unknown,3/28/2009,Stelek,3.1,22,0,671,None,,https://tc.emperorshammer.org/download.php?id=12&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC12.zip,C:\Users\kevin\Documents\Projects\EH\TIETC12,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC12\b1m5gm.tie,TIE Defender,Alpha
12,TIE-TC 12,TIE-TC,12,Jedi Hunt,TIE Fighter,6,Unknown,3/28/2009,Stelek,3.1,22,0,671,None,,https://tc.emperorshammer.org/download.php?id=12&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC12.zip,C:\Users\kevin\Documents\Projects\EH\TIETC12,b1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC12\b1m6gm.tie,TIE Defender,Alpha
13,TIE-TC 13,TIE-TC,13,Finding the Lakul,TIE Fighter,6,7/22/1996,9/9/2003,LC Tethys,3.6,9,0,575,None,,https://tc.emperorshammer.org/download.php?id=13&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC13.zip,C:\Users\kevin\Documents\Projects\EH\TIETC13,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC13\B1m1fm.tie,TIE Defender,Hammer
13,TIE-TC 13,TIE-TC,13,Finding the Lakul,TIE Fighter,6,7/22/1996,9/9/2003,LC Tethys,3.6,9,0,575,None,,https://tc.emperorshammer.org/download.php?id=13&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC13.zip,C:\Users\kevin\Documents\Projects\EH\TIETC13,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC13\B1m2fm.tie,TIE Defender,Hammer
13,TIE-TC 13,TIE-TC,13,Finding the Lakul,TIE Fighter,6,7/22/1996,9/9/2003,LC Tethys,3.6,9,0,575,None,,https://tc.emperorshammer.org/download.php?id=13&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC13.zip,C:\Users\kevin\Documents\Projects\EH\TIETC13,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC13\B1m3bm.tie,TIE Interceptor,Alpha
13,TIE-TC 13,TIE-TC,13,Finding the Lakul,TIE Fighter,6,7/22/1996,9/9/2003,LC Tethys,3.6,9,0,575,None,,https://tc.emperorshammer.org/download.php?id=13&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC13.zip,C:\Users\kevin\Documents\Projects\EH\TIETC13,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC13\B1m4im.tie,Missile Boat,Epsilon
13,TIE-TC 13,TIE-TC,13,Finding the Lakul,TIE Fighter,6,7/22/1996,9/9/2003,LC Tethys,3.6,9,0,575,None,,https://tc.emperorshammer.org/download.php?id=13&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC13.zip,C:\Users\kevin\Documents\Projects\EH\TIETC13,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC13\b1m5gm.tie,Assault Gunboat,Nu
13,TIE-TC 13,TIE-TC,13,Finding the Lakul,TIE Fighter,6,7/22/1996,9/9/2003,LC Tethys,3.6,9,0,575,None,,https://tc.emperorshammer.org/download.php?id=13&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC13.zip,C:\Users\kevin\Documents\Projects\EH\TIETC13,b1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC13\b1m6gm.tie,TIE Advanced,Nu
14,TIE-TC 14,TIE-TC,14,Vader Takes Command,TIE Fighter,5,Unknown,9/10/2003,CT Strife,2.6,7,0,613,None,,https://tc.emperorshammer.org/download.php?id=14&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC14.zip,C:\Users\kevin\Documents\Projects\EH\TIETC14,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC14\b1m1fm.tie,TIE Advanced,Epsilon
14,TIE-TC 14,TIE-TC,14,Vader Takes Command,TIE Fighter,5,Unknown,9/10/2003,CT Strife,2.6,7,0,613,None,,https://tc.emperorshammer.org/download.php?id=14&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC14.zip,C:\Users\kevin\Documents\Projects\EH\TIETC14,B1M2FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC14\B1M2FM.TIE,Missile Boat,Gamma
14,TIE-TC 14,TIE-TC,14,Vader Takes Command,TIE Fighter,5,Unknown,9/10/2003,CT Strife,2.6,7,0,613,None,,https://tc.emperorshammer.org/download.php?id=14&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC14.zip,C:\Users\kevin\Documents\Projects\EH\TIETC14,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC14\B1m3bm.tie,TIE Advanced,Epsilon
14,TIE-TC 14,TIE-TC,14,Vader Takes Command,TIE Fighter,5,Unknown,9/10/2003,CT Strife,2.6,7,0,613,None,,https://tc.emperorshammer.org/download.php?id=14&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC14.zip,C:\Users\kevin\Documents\Projects\EH\TIETC14,B1M4IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC14\B1M4IM.TIE,Missile Boat,Gamma
14,TIE-TC 14,TIE-TC,14,Vader Takes Command,TIE Fighter,5,Unknown,9/10/2003,CT Strife,2.6,7,0,613,None,,https://tc.emperorshammer.org/download.php?id=14&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC14.zip,C:\Users\kevin\Documents\Projects\EH\TIETC14,B1M5GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC14\B1M5GM.TIE,TIE Defender,Beta
15,TIE-TC 15,TIE-TC,15,Special Operations,TIE Fighter,5,7/22/1996,7/5/2014,Moldman,2.9,9,0,446,None,,https://tc.emperorshammer.org/download.php?id=15&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC15.zip,C:\Users\kevin\Documents\Projects\EH\TIETC15,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC15\B1m1fm.tie,Assault Gunboat,Delta
15,TIE-TC 15,TIE-TC,15,Special Operations,TIE Fighter,5,7/22/1996,7/5/2014,Moldman,2.9,9,0,446,None,,https://tc.emperorshammer.org/download.php?id=15&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC15.zip,C:\Users\kevin\Documents\Projects\EH\TIETC15,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC15\B1m2fm.tie,Assault Gunboat,Delta
15,TIE-TC 15,TIE-TC,15,Special Operations,TIE Fighter,5,7/22/1996,7/5/2014,Moldman,2.9,9,0,446,None,,https://tc.emperorshammer.org/download.php?id=15&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC15.zip,C:\Users\kevin\Documents\Projects\EH\TIETC15,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC15\B1m3bm.tie,TIE Defender,Gamma
15,TIE-TC 15,TIE-TC,15,Special Operations,TIE Fighter,5,7/22/1996,7/5/2014,Moldman,2.9,9,0,446,None,,https://tc.emperorshammer.org/download.php?id=15&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC15.zip,C:\Users\kevin\Documents\Projects\EH\TIETC15,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC15\B1m4im.tie,Assault Gunboat,Mu
15,TIE-TC 15,TIE-TC,15,Special Operations,TIE Fighter,5,7/22/1996,7/5/2014,Moldman,2.9,9,0,446,None,,https://tc.emperorshammer.org/download.php?id=15&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC15.zip,C:\Users\kevin\Documents\Projects\EH\TIETC15,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC15\b1m5gm.tie,TIE Defender,Alpha
16,TIE-TC 16,TIE-TC,16,Dacian Downfall,TIE Fighter,6,12/6/1995,9/9/2003,Jac Cotelin,2.4,10,0,485,None,,https://tc.emperorshammer.org/download.php?id=16&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC16.zip,C:\Users\kevin\Documents\Projects\EH\TIETC16,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC16\B1m1fm.tie,TIE Defender,Beta 1
16,TIE-TC 16,TIE-TC,16,Dacian Downfall,TIE Fighter,6,12/6/1995,9/9/2003,Jac Cotelin,2.4,10,0,485,None,,https://tc.emperorshammer.org/download.php?id=16&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC16.zip,C:\Users\kevin\Documents\Projects\EH\TIETC16,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC16\B1m2fm.tie,TIE Defender,Beta 1
16,TIE-TC 16,TIE-TC,16,Dacian Downfall,TIE Fighter,6,12/6/1995,9/9/2003,Jac Cotelin,2.4,10,0,485,None,,https://tc.emperorshammer.org/download.php?id=16&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC16.zip,C:\Users\kevin\Documents\Projects\EH\TIETC16,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC16\B1m3bm.tie,TIE Defender,Beta-1
16,TIE-TC 16,TIE-TC,16,Dacian Downfall,TIE Fighter,6,12/6/1995,9/9/2003,Jac Cotelin,2.4,10,0,485,None,,https://tc.emperorshammer.org/download.php?id=16&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC16.zip,C:\Users\kevin\Documents\Projects\EH\TIETC16,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC16\B1m4im.tie,TIE Defender,Beta-1
16,TIE-TC 16,TIE-TC,16,Dacian Downfall,TIE Fighter,6,12/6/1995,9/9/2003,Jac Cotelin,2.4,10,0,485,None,,https://tc.emperorshammer.org/download.php?id=16&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC16.zip,C:\Users\kevin\Documents\Projects\EH\TIETC16,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC16\b1m5gm.tie,TIE Advanced,Tau-II
16,TIE-TC 16,TIE-TC,16,Dacian Downfall,TIE Fighter,6,12/6/1995,9/9/2003,Jac Cotelin,2.4,10,0,485,None,,https://tc.emperorshammer.org/download.php?id=16&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC16.zip,C:\Users\kevin\Documents\Projects\EH\TIETC16,B1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC16\B1m6gm.tie,TIE Defender,Beta-1
17,TIE-TC 17,TIE-TC,17,Zaarin's Missile Boats,TIE Fighter,4,Unknown,1/29/2014,Pisani,2.9,12,1,551,None,,https://tc.emperorshammer.org/download.php?id=17&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC17.zip,C:\Users\kevin\Documents\Projects\EH\TIETC17,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC17\B1m1fm.tie,Missile Boat,Gamma
17,TIE-TC 17,TIE-TC,17,Zaarin's Missile Boats,TIE Fighter,4,Unknown,1/29/2014,Pisani,2.9,12,1,551,None,,https://tc.emperorshammer.org/download.php?id=17&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC17.zip,C:\Users\kevin\Documents\Projects\EH\TIETC17,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC17\B1m2fm.tie,Missile Boat,Gamma
17,TIE-TC 17,TIE-TC,17,Zaarin's Missile Boats,TIE Fighter,4,Unknown,1/29/2014,Pisani,2.9,12,1,551,None,,https://tc.emperorshammer.org/download.php?id=17&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC17.zip,C:\Users\kevin\Documents\Projects\EH\TIETC17,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC17\B1m3bm.tie,Missile Boat,Gamma
17,TIE-TC 17,TIE-TC,17,Zaarin's Missile Boats,TIE Fighter,4,Unknown,1/29/2014,Pisani,2.9,12,1,551,None,,https://tc.emperorshammer.org/download.php?id=17&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC17.zip,C:\Users\kevin\Documents\Projects\EH\TIETC17,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC17\B1m4im.tie,Missile Boat,Gamma
18,TIE-TC 18,TIE-TC,18,Interception,TIE Fighter,4,6/30/1995,12/18/2005,Jac Cotelin,2.9,16,0,624,None,,https://tc.emperorshammer.org/download.php?id=18&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC18.zip,C:\Users\kevin\Documents\Projects\EH\TIETC18,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC18\B1m1fm.tie,Missile Boat,Beta-I
18,TIE-TC 18,TIE-TC,18,Interception,TIE Fighter,4,6/30/1995,12/18/2005,Jac Cotelin,2.9,16,0,624,None,,https://tc.emperorshammer.org/download.php?id=18&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC18.zip,C:\Users\kevin\Documents\Projects\EH\TIETC18,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC18\B1m2fm.tie,TIE Defender,Beta 1
18,TIE-TC 18,TIE-TC,18,Interception,TIE Fighter,4,6/30/1995,12/18/2005,Jac Cotelin,2.9,16,0,624,None,,https://tc.emperorshammer.org/download.php?id=18&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC18.zip,C:\Users\kevin\Documents\Projects\EH\TIETC18,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC18\B1m3bm.tie,TIE Defender,Beta 1
18,TIE-TC 18,TIE-TC,18,Interception,TIE Fighter,4,6/30/1995,12/18/2005,Jac Cotelin,2.9,16,0,624,None,,https://tc.emperorshammer.org/download.php?id=18&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC18.zip,C:\Users\kevin\Documents\Projects\EH\TIETC18,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC18\B1m4im.tie,TIE Defender,Beta-1
19,TIE-TC 19,TIE-TC,19,The Tethys Honeymoon,TIE Fighter,4,5/19/1995,9/9/2003,Jedi,4.3,15,0,594,None,,https://tc.emperorshammer.org/download.php?id=19&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC19.zip,C:\Users\kevin\Documents\Projects\EH\TIETC19,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC19\B1m1fm.tie,Missile Boat,Nu-3
19,TIE-TC 19,TIE-TC,19,The Tethys Honeymoon,TIE Fighter,4,5/19/1995,9/9/2003,Jedi,4.3,15,0,594,None,,https://tc.emperorshammer.org/download.php?id=19&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC19.zip,C:\Users\kevin\Documents\Projects\EH\TIETC19,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC19\B1m2fm.tie,Assault Gunboat,Psi-3
19,TIE-TC 19,TIE-TC,19,The Tethys Honeymoon,TIE Fighter,4,5/19/1995,9/9/2003,Jedi,4.3,15,0,594,None,,https://tc.emperorshammer.org/download.php?id=19&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC19.zip,C:\Users\kevin\Documents\Projects\EH\TIETC19,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC19\B1m3bm.tie,TIE Defender,Psi-1
19,TIE-TC 19,TIE-TC,19,The Tethys Honeymoon,TIE Fighter,4,5/19/1995,9/9/2003,Jedi,4.3,15,0,594,None,,https://tc.emperorshammer.org/download.php?id=19&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC19.zip,C:\Users\kevin\Documents\Projects\EH\TIETC19,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC19\B1m4im.tie,TIE Advanced,Nu-1
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,B1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\B1m1fm.tie,TIE Interceptor,Alpha 1
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,B1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\B1m2fm.tie,TIE Interceptor,Alpha 1
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\B1m3bm.tie,Assault Gunboat,Alpha 1
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\B1m4im.tie,TIE Interceptor,Alpha 1
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,b1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\b1m5gm.tie,Missile Boat,Alpha 1
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,b1m6gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\b1m6gm.tie,TIE Interceptor,Alpha 
20,TIE-TC 20,TIE-TC,20,Escort Carrier Missions,TIE Fighter,7,7/22/1996,9/9/2003,CM Mark,1.9,8,0,414,None,,https://tc.emperorshammer.org/download.php?id=20&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC20.zip,C:\Users\kevin\Documents\Projects\EH\TIETC20,B1m7fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC20\B1m7fm.tie,TIE Bomber,Alpha
21,TIE-TC 21,TIE-TC,21,Break the Sky,TIE Fighter,5,7/22/1996,6/15/2004,LT Lucas,2,6,0,371,None,,https://tc.emperorshammer.org/download.php?id=21&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC21.zip,C:\Users\kevin\Documents\Projects\EH\TIETC21,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC21\b1m1fm.tie,TIE Defender,Alpha 
21,TIE-TC 21,TIE-TC,21,Break the Sky,TIE Fighter,5,7/22/1996,6/15/2004,LT Lucas,2,6,0,371,None,,https://tc.emperorshammer.org/download.php?id=21&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC21.zip,C:\Users\kevin\Documents\Projects\EH\TIETC21,B1M2FM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC21\B1M2FM.TIE,TIE Advanced,Kappa
21,TIE-TC 21,TIE-TC,21,Break the Sky,TIE Fighter,5,7/22/1996,6/15/2004,LT Lucas,2,6,0,371,None,,https://tc.emperorshammer.org/download.php?id=21&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC21.zip,C:\Users\kevin\Documents\Projects\EH\TIETC21,b1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC21\b1m3bm.tie,TIE Defender,Delta
21,TIE-TC 21,TIE-TC,21,Break the Sky,TIE Fighter,5,7/22/1996,6/15/2004,LT Lucas,2,6,0,371,None,,https://tc.emperorshammer.org/download.php?id=21&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC21.zip,C:\Users\kevin\Documents\Projects\EH\TIETC21,B1M4IM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC21\B1M4IM.TIE,Missile Boat,Epsilon
21,TIE-TC 21,TIE-TC,21,Break the Sky,TIE Fighter,5,7/22/1996,6/15/2004,LT Lucas,2,6,0,371,None,,https://tc.emperorshammer.org/download.php?id=21&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC21.zip,C:\Users\kevin\Documents\Projects\EH\TIETC21,B1M5GM.TIE,C:\Users\kevin\Documents\Projects\EH\TIETC21\B1M5GM.TIE,TIE Advanced,Nu
22,TIE-TC 22,TIE-TC,22,Aftermath,TIE Fighter,4,6/16/1995,6/15/2004,LT Shekinah,2.9,12,0,411,None,,https://tc.emperorshammer.org/download.php?id=22&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC22.zip,C:\Users\kevin\Documents\Projects\EH\TIETC22,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC22\b1m1fm.tie,TIE Defender,Beta 1
22,TIE-TC 22,TIE-TC,22,Aftermath,TIE Fighter,4,6/16/1995,6/15/2004,LT Shekinah,2.9,12,0,411,None,,https://tc.emperorshammer.org/download.php?id=22&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC22.zip,C:\Users\kevin\Documents\Projects\EH\TIETC22,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC22\b1m2fm.tie,TIE Defender,Alpha 
22,TIE-TC 22,TIE-TC,22,Aftermath,TIE Fighter,4,6/16/1995,6/15/2004,LT Shekinah,2.9,12,0,411,None,,https://tc.emperorshammer.org/download.php?id=22&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC22.zip,C:\Users\kevin\Documents\Projects\EH\TIETC22,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC22\B1m3bm.tie,Missile Boat,Gamma
22,TIE-TC 22,TIE-TC,22,Aftermath,TIE Fighter,4,6/16/1995,6/15/2004,LT Shekinah,2.9,12,0,411,None,,https://tc.emperorshammer.org/download.php?id=22&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC22.zip,C:\Users\kevin\Documents\Projects\EH\TIETC22,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC22\B1m4im.tie,TIE Defender,Red Alpha
23,TIE-TC 23,TIE-TC,23,Daedalus,TIE Fighter,5,Unknown,9/10/2003,LT Flint,0.7,20,1,456,None,,https://tc.emperorshammer.org/download.php?id=23&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC23.zip,C:\Users\kevin\Documents\Projects\EH\TIETC23,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC23\b1m1fm.tie,TIE Advanced,Alpha
23,TIE-TC 23,TIE-TC,23,Daedalus,TIE Fighter,5,Unknown,9/10/2003,LT Flint,0.7,20,1,456,None,,https://tc.emperorshammer.org/download.php?id=23&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC23.zip,C:\Users\kevin\Documents\Projects\EH\TIETC23,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC23\b1m2fm.tie,TIE Defender,Alpha
23,TIE-TC 23,TIE-TC,23,Daedalus,TIE Fighter,5,Unknown,9/10/2003,LT Flint,0.7,20,1,456,None,,https://tc.emperorshammer.org/download.php?id=23&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC23.zip,C:\Users\kevin\Documents\Projects\EH\TIETC23,B1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC23\B1m3bm.tie,TIE Defender,Alpha
23,TIE-TC 23,TIE-TC,23,Daedalus,TIE Fighter,5,Unknown,9/10/2003,LT Flint,0.7,20,1,456,None,,https://tc.emperorshammer.org/download.php?id=23&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC23.zip,C:\Users\kevin\Documents\Projects\EH\TIETC23,B1m4im.tie,C:\Users\kevin\Documents\Projects\EH\TIETC23\B1m4im.tie,TIE Defender,Alpha
23,TIE-TC 23,TIE-TC,23,Daedalus,TIE Fighter,5,Unknown,9/10/2003,LT Flint,0.7,20,1,456,None,,https://tc.emperorshammer.org/download.php?id=23&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC23.zip,C:\Users\kevin\Documents\Projects\EH\TIETC23,B1m5gm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC23\B1m5gm.tie,TIE Defender,Alpha
24,TIE-TC 24,TIE-TC,24,Save the Emperors DNA,TIE Fighter,4,6/16/1995,12/4/2005,COL Renegade,2.6,18,1,674,None,,https://tc.emperorshammer.org/download.php?id=24&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC24.zip,C:\Users\kevin\Documents\Projects\EH\TIETC24,b1m1fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC24\b1m1fm.tie,Missile Boat,CF-2
24,TIE-TC 24,TIE-TC,24,Save the Emperors DNA,TIE Fighter,4,6/16/1995,12/4/2005,COL Renegade,2.6,18,1,674,None,,https://tc.emperorshammer.org/download.php?id=24&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC24.zip,C:\Users\kevin\Documents\Projects\EH\TIETC24,b1m2fm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC24\b1m2fm.tie,Missile Boat,XO CF-2
24,TIE-TC 24,TIE-TC,24,Save the Emperors DNA,TIE Fighter,4,6/16/1995,12/4/2005,COL Renegade,2.6,18,1,674,None,,https://tc.emperorshammer.org/download.php?id=24&type=info,https://tc.emperorshammer.org/downloads/battles/TIE/TC/TIETC24.zip,C:\Users\kevin\Documents\Projects\EH\TIETC24,b1m3bm.tie,C:\Users\kevin\Documents\Projects\EH\TIETC24\b1m3bm.tie,Missile Boat,XO CF-2
